text;label
thời gian học tập tối đa được phép học đối với sinh viên học cùng lúc hai chương trình là thời gian học tập tối đa quy định cho chương trình thứ nhất được quy định tại điều 5 của quy định này.;__label__Dao_tao
khi học chương trình thứ hai, sinh viên được công nhận kết quả của những học phần có nội dung và khối lượng kiến thức tương đương có trong chương trình thứ nhất.;__label__Dao_tao
trong quá trình sinh viên học cùng lúc hai chương trình, nếu điểm trung bình chung học kỳ dưới 2,00 sẽ không được đăng ký học học phần thuộc chương trình thứ hai ở học kỳ tiếp theo và chỉ được học;__label__Dao_tao
và chỉ được học tiếp chương trình thứ hai khi kết quả học tập được cải thiện. riêng sinh viên thuộc khóa 47 trở về sau, nếu điểm trung bình chung tích lũy dưới 2,00 hoặc thuộc diện bị cảnh báo học;__label__Dao_tao
điều 27. quy định về thi và kiểm tra sinh viên có trách nhiệm chấp hành các quy định về thi và kiểm tra, cụ thể như sau:;__label__Dao_tao
thực hiện đúng lịch kiểm tra và thi của trường đại học cần thơ, của đơn vị đào tạo. phải có mặt đúng giờ, nếu đến trễ 15 phút sau khi mở đề, sinh viên sẽ không được dự thi và xem như vắng thi không;__label__Dao_tao
như vắng thi không lý do, sẽ nhận điểm F (điểm < 4.0 và không được tích luỹ học phần đó) cho học phần đó.;__label__Dao_tao
phải mang thẻ sinh viên hoặc giấy tờ khác có dán ảnh và thông tin cá nhân do cơ quan có thẩm quyền cấp, còn giá trị sử dụng để chứng minh về nhân thân như chứng minh nhân dân, căn cước công dân, hộ;__label__Dao_tao
cước công dân, hộ chiếu, giấy phép lái xe,... khi vào phòng thi. tuyệt đối chấp hành sự kiểm tra, quản lý và hướng dẫn của cán bộ coi thi. các vật dụng không được sử dụng trong quá trình thi phải được tập trung đúng nơi quy định.;__label__Dao_tao
trong thời gian thi, sinh viên chỉ được ra ngoài phòng thi nếu có lý do chính đáng, được cán bộ coi thi đồng ý và lập biên bản.;__label__Dao_tao
bài thi phải làm trên giấy thi thống nhất, viết rõ ràng, sạch sẽ. được sử dụng bút mực hoặc bút bi màu xanh dương, đen hoặc tím thước kẻ máy tính điện tử không có thẻ nhớ và không soạn thảo được văn bản giấy nháp có chữ ký của cán bộ coi thi.;__label__Dao_tao
trong giờ thi sinh viên phải giữ trật tự, nghiêm túc làm bài và bảo vệ bài làm của mình, không để người khác xem bài của mình. nếu có thắc mắc phải hỏi công khai. nếu có tình huống bất thường phải báo cáo để cán bộ coi thi giải quyết.;__label__Dao_tao
"những bài thi sau đây là không hợp lệ và không được chấm điểm:  
làm bài trên giấy thi khác với giấy thi quy định.  
không có chữ ký của cán bộ coi thi.";__label__Dao_tao
"viết bằng bút chì, mực đỏ trừ vẽ có thể dùng bút chì.  
các bài làm giống nhau.  
viết, vẽ các thông tin không liên quan đến bài thi.";__label__Dao_tao
hết giờ làm bài, sinh viên phải ngừng viết, để bài làm trước mặt và im lặng chờ cán bộ coi thi thu bài. khi nộp bài phải ghi rõ số tờ giấy thi đã nộp và ký tên vào danh sách dự thi.;__label__Dao_tao
sinh viên vi phạm các quy định trên đây sẽ bị cán bộ coi thi lập biên bản về hành vi vi phạm và bị xử lý kỷ luật theo quy định.;__label__Dao_tao
"BỘ GIÁO DỤC VÀ ĐÀO TẠO  
 CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM  
 TRƯỜNG ĐẠI HỌC CẢN THƠ  
độc lập - tự do - hạnh phúc  
số: 6772 /QĐ (quyết định)-ĐHCT (đại học cần thơ) cần thơ, ngày 30 tháng 11 năm 2023";__label__Dao_tao
QUYẾT ĐỊNH ban hành quy định đào tạo chất lượng cao và đào tạo tiên tiến trình độ đại học hình thức chính quy áp dụng đối với khóa tuyển sinh từ ngày 01 tháng 12 năm 2023 khóa 50 trở về sau của trường đại học cần thơ;__label__Dao_tao
"CHƯƠNG I
NHỮNG QUY ĐỊNH CHUNG
điều 1. phạm vi điều chỉnh và đối tượng áp dụng";__label__Dao_tao
văn bản này quy định về đào tạo chất lượng cao ĐTCLC (đào tạo chất lượng cao) và đào tạo tiên tiến ĐTTT (đào tạo tiên tiến) trình độ đại học hình thức chính quy áp dụng đối với khóa tuyển sinh từ;__label__Dao_tao
khóa tuyển sinh từ ngày 01 tháng 12 năm 2023 khóa 50 trở về sau của trường đại học cần thơ ĐHCT (đại học cần thơ), bao gồm mục tiêu đào tạo, chương trình đào tạo CTĐT (chương trình đào tạo), bản mô;__label__Dao_tao
đào tạo), bản mô tả CTĐT (chương trình đào tạo) và chương trình dạy học tuyển sinh, điều kiện chuyển sang học một chương trình, một ngành đào tạo khác quản lý và tổ chức đào tạo giảng viên và trợ;__label__Dao_tao
giảng viên và trợ giảng sinh viên cơ sở vật chất nghiên cứu khoa học VCKH hợp tác quốc tế bảo đảm chất lượng học phí và học bổng khen thưởng và kỷ luật.;__label__Dao_tao
quy định này áp dụng đối với các đơn vị, viên chức và sinh viên tham gia quá trình ĐTCLC (đào tạo chất lượng cao) và ĐTTT (đào tạo tiên tiến) của trường ĐHCT (đại học cần thơ) đối với các khóa tuyển;__label__Dao_tao
với các khóa tuyển sinh từ ngày 01 tháng 12 năm 2023 từ khóa 50 trở về sau của trường đại học cần thơ.;__label__Dao_tao
những nội dung khác liên quan đến ĐTCLC (đào tạo chất lượng cao) và ĐTTT (đào tạo tiên tiến) không được quy định trong quy định này sẽ áp dụng theo quy định công tác học vụ dành cho sinh viên trình;__label__Dao_tao
cho sinh viên trình độ đại học hình thức chính quy của trường ĐHCT (đại học cần thơ) có hiệu lực hiện hành.;__label__Dao_tao
"điều 2. giải thích thuật ngữ  

trong quy định này, các từ ngữ dưới đây được hiểu như sau:";__label__Dao_tao
chương trình đào tạo đại trà hoặc gọi là chương trình đào tạo đại trà là CTĐT (chương trình đào tạo) trình độ đại học đang được thực hiện tại trường ĐHCT (đại học cần thơ), đáp ứng tối thiểu chuẩn CTĐT (chương trình đào tạo) theo quy định của bộ giáo dục và đào tạo GDĐT.;__label__Dao_tao
chương trình đào tạo chất lượng cao CTĐTCLC (chương trình đào tạo chất lượng cao) và chương trình đào tạo tiên tiến CTĐTTT (chương trình đào tạo tiên tiến) là CTĐT (chương trình đào tạo) có các điều;__label__Dao_tao
tạo) có các điều kiện bảo đảm chất lượng và chuẩn đầu ra cao hơn CTĐT (chương trình đào tạo) đại trà tương ứng, đồng thời đáp ứng các tiêu chí và điều kiện tại quy định này.;__label__Dao_tao
chương trình đào tạo nước ngoài là CTĐT (chương trình đào tạo) đang được áp dụng ở một trường đại học trong khu vực hoặc trên thế giới đã được công nhận đạt chất lượng bởi tổ chức kiểm định chất;__label__Dao_tao
chức kiểm định chất lượng có uy tín hoặc được cơ quan có thẩm quyền của nước đó cho phép thực hiện và cấp văn bằng, được tham khảo để xây dựng và phát triển CTĐTCLC (chương trình đào tạo chất lượng cao) và CTĐTTT (chương trình đào tạo tiên tiến) của trường ĐHCT (đại học cần thơ).;__label__Dao_tao
điều 3. mục tiêu đào tạo chất lượng cao và đào tạo tiên tiến nâng cao chất lượng đào tạo ở những đơn vị có đủ điều kiện nhằm đào tạo nguồn nhân lực có tính cạnh tranh cao trên thị trường lao động trong thời kỳ hội nhập quốc tế đáp ứng nhu cầu của người học;__label__Dao_tao
cầu của người học được ĐTCLC (đào tạo chất lượng cao) và ĐTTT (đào tạo tiên tiến) trình độ đại học trong điều kiện tự chủ trong đào tạo.;__label__Dao_tao
CTĐTCLC (chương trình đào tạo chất lượng cao) và CTĐTTT (chương trình đào tạo tiên tiến) được trường ưu tiên về cơ sở vật chất, CTĐT (chương trình đào tạo), giáo trình và tài liệu tham khảo, đội ngũ;__label__Dao_tao
tham khảo, đội ngũ giảng dạy và cán bộ quản lý, tổ chức và quản lý đào tạo, tạo điều kiện áp dụng phương pháp giảng dạy tiên tiến, NCKH (nghiên cứu khoa học), đổi mới sáng tạo và khởi nghiệp, hợp tác;__label__Dao_tao
nghiệp, hợp tác quốc tế... để từng bước đạt chuẩn chất lượng CTĐT (chương trình đào tạo) của tổ chức kiểm định có uy tín của việt nam, của khu vực hoặc thế giới nhằm thu hút sinh viên trong nước và quốc tế;__label__Dao_tao
thông qua ĐTCLC (đào tạo chất lượng cao) và ĐTTT (đào tạo tiên tiến) tăng cường hoạt động trao đổi sinh viên và giảng viên hợp tác chuyên môn học thuật, NCKH (nghiên cứu khoa học) và những hoạt động;__label__Dao_tao
và những hoạt động hợp tác khác của trường ĐHCT (đại học cần thơ) với các cơ sở đào tạo uy tín trong và ngoài nước.;__label__Dao_tao
điều 4. chương trình đào tạo, bản mô tả chương trình đào tạo và chương trình dạy học chuẩn đầu ra của CTĐTCLC (chương trình đào tạo chất lượng cao) và CTĐTTT (chương trình đào tạo tiên tiến) phải cao hơn chuẩn đầu ra của CTĐT (chương trình đào tạo) đại trà tương ứng về năng lực;__label__Dao_tao
